solver,r,c,comp,time,sing_values
randomized,90000,800,10,1.065788245201111,"[9471.708486611813, 9459.942172891426, 9455.411569336988, 9446.040979026871, 9443.907863979508, 9436.807568131844, 9427.467743381429, 9422.532214183044, 9419.120789663508, 9413.261066415214]"
full,80000,200,10,0.7356703996658325,"[8556.959564117291, 8546.090816549071, 8533.302300275882, 8153.314415897173, 0.8528537823260606, 0.8520945559427664, 0.8517350888939906, 0.851127185374796, 0.8506315293272816, 0.8502811265653145]"
randomized,70000,300,10,0.3344710111618042,"[8136.049712128708, 8124.509213792969, 8106.789712942308, 8099.909482779735, 8094.270589370805, 7609.94305653161, 0.7905173403861834, 0.7887113771342328, 0.7883998050971288, 0.7876291600363368]"
randomized,90000,200,1,0.2698720932006836,[9053.65688987137]
full,60000,600,10,1.7337729692459107,"[7763.372071474036, 7758.105307507422, 7756.537694404237, 7742.117041110333, 7739.362688683907, 7733.178126507555, 7725.212598920606, 7722.701861395831, 7720.0468536528015, 7714.401195174099]"
randomized,20000,900,14,0.3121798515319824,"[4941.214944674221, 4927.56169422076, 4922.236671774438, 4917.950959660204, 4909.128859210943, 4905.950906514545, 4904.1492577635245, 4893.334367274961, 4886.709321985071, 4882.932630689241, 4880.367316048458, 4875.845783585081, 4871.298078238515, 4867.418577116549]"
full,70000,900,16,3.4654377698898315,"[8498.173101559654, 8490.053722264816, 8481.665360119621, 8477.90894221317, 8475.178195100698, 8464.88087887638, 8456.83001731344, 8448.089834397879, 8444.470620230135, 8437.369127758224, 8434.289222622094, 8433.157331088736, 8428.074428668213, 8425.247793552262, 8422.285253529195, 8418.049026467253]"
full,50000,300,1,0.569471001625061,[6964.436979565701]
full,30000,200,4,0.1731731653213501,"[5397.578042955284, 5393.951531217719, 5371.863598120232, 5016.602031921609]"
full,90000,200,10,0.8734174013137818,"[9053.656889871376, 9041.312718657553, 9033.674691851422, 8641.084373169642, 0.9025376133436417, 0.9019861112517851, 0.9014261034412469, 0.9001968557245206, 0.8997864745549451, 0.8994246429322998]"
randomized,10000,900,1,0.134717583656311,[3737.9986475727733]
randomized,70000,900,12,0.9869433403015136,"[8498.17310155966, 8490.053722264813, 8481.665360119621, 8477.908942213167, 8475.178195100705, 8464.880878876389, 8456.830017313418, 8448.089834397884, 8444.470620230142, 8437.369127758218, 8434.289222622094, 8433.15733108873]"
randomized,20000,400,8,0.144327712059021,"[4647.13049187222, 4632.074509830506, 4626.7094080218685, 4621.148683996787, 4616.229465517635, 4611.9469121995535, 4606.98800485746, 4099.879433857667]"
full,50000,900,18,2.4212246179580688,"[7317.887825577328, 7307.056110618016, 7293.242784027497, 7289.872556969832, 7284.6303128012105, 7282.288894123808, 7271.5715487420075, 7268.528935102388, 7265.82623093302, 7260.159479047027, 7256.9970207537, 7253.364327118602, 7252.901505109031, 7249.29165329506, 7242.707324890488, 7240.464231496881, 7235.874201249336, 6451.72471148796]"
randomized,40000,400,2,0.2209089756011963,"[6338.195755142778, 6332.098212858197]"
randomized,60000,200,20,0.3310704946517944,"[7462.155953247918, 7456.911345664491, 7446.159408098178, 7057.5525946590105, 0.7318168483879053, 0.73026282999305, 0.729480206942246, 0.7286362263194249, 0.727331338482858, 0.7269065480413519, 0.7257291020601393, 0.725363928947029, 0.7247390645480313, 0.7236505331344939, 0.7224618978864077, 0.7202059539774263, 0.7191523300622314, 0.7184216148543014, 0.7180857989107277, 0.7169149268544769]"
full,20000,500,4,0.3922038555145263,"[4716.999064296405, 4708.638486998779, 4698.771192054108, 4696.939928542357]"
randomized,80000,300,2,0.3229056358337402,"[8661.952394441565, 8646.682866489073]"
full,50000,400,2,0.8307222366333008,"[7023.240887143898, 7011.783543380204]"
randomized,50000,900,8,0.6559242725372314,"[7317.887825577336, 7307.056110618011, 7293.242784027498, 7289.872556969821, 7284.630312801207, 7282.288894123806, 7271.571548742015, 7268.528935102385]"
full,90000,800,14,4.454271030426026,"[9471.708486611818, 9459.942172891408, 9455.411569336979, 9446.04097902686, 9443.907863979504, 9436.807568131846, 9427.467743381441, 9422.532214183037, 9419.120789663526, 9413.261066415207, 9406.88541072518, 9401.634514936353, 9400.17912198944, 9399.898223186983]"
full,30000,800,10,1.2396497964859008,"[5806.536530433897, 5794.366244820105, 5787.119302686786, 5783.280955942352, 5777.557258767933, 5770.651105593489, 5768.6347977910045, 5760.574854148069, 5752.5173108007875, 5749.38854497154]"
randomized,70000,500,8,0.5256064414978028,"[8275.775839086484, 8263.180754907735, 8251.400921319877, 8245.540842563349, 8241.036042125814, 8236.355534975266, 8228.501207620311, 8225.767712108378]"
randomized,60000,300,16,0.3231254577636718,"[7565.795770325879, 7557.447410026402, 7539.650496459404, 7529.222996840283, 7525.1686923511925, 7053.443313910368, 0.7387350106024262, 0.7365479879487878, 0.735446115272734, 0.7333702590512552, 0.732611785367002, 0.731149278989708, 0.72945173051633, 0.7290280049104406, 0.7281510689628544, 0.7280054468957671]"
full,40000,400,2,0.6047029256820678,"[6338.1957551427695, 6332.098212858193]"
full,40000,300,4,0.425621771812439,"[6272.033780190407, 6255.831413580092, 6239.263767583065, 6237.491981609832]"
full,20000,300,10,0.1904914140701294,"[4573.637087615861, 4557.083330729012, 4552.1850275796005, 4536.2611952542875, 4527.763113648947, 4099.879026220102, 0.45192285302232005, 0.45161287946787193, 0.4514649074924159, 0.4511785402270574]"
full,40000,900,6,1.9369752407073972,"[6625.617848465548, 6623.889505259173, 6614.131145610018, 6611.177411886743, 6605.051718871042, 6599.498592538514]"
full,40000,900,4,1.958984875679016,"[6625.617848465548, 6623.889505259173, 6614.131145610018, 6611.177411886743]"
full,80000,900,10,4.089623069763183,"[9021.490401475388, 9015.755807407837, 9011.787673462375, 9009.693234627699, 9000.892362825234, 8989.974501293802, 8983.50374376739, 8977.637947161531, 8973.493701220887, 8970.770886142816]"
randomized,40000,300,18,0.2075331211090088,"[6272.033780190404, 6255.831413580092, 6239.263767583071, 6237.491981609826, 6228.951362406369, 5758.676727920884, 0.6090948648961874, 0.6076480058527189, 0.6063269781284664, 0.6058002573851371, 0.604897891050498, 0.6045376065104432, 0.6035942525551734, 0.6016505628833851, 0.6012173440747519, 0.601067252036579, 0.600109845297654, 0.5979474697708832]"
randomized,80000,400,4,0.4626390218734741,"[8734.136129082162, 8727.17679433992, 8720.58179969553, 8707.583230364953]"
full,80000,400,20,1.459309959411621,"[8734.136129082148, 8727.17679433991, 8720.581799695525, 8707.583230364959, 8703.486455568458, 8698.68261158598, 8691.484302553265, 8164.666833226752, 0.8683163646771603, 0.8681072450217654, 0.867658041994361, 0.8672404039076421, 0.8665773281287081, 0.8660422519677973, 0.8656409836991135, 0.8654080612166217, 0.864645236115731, 0.8645293213644033, 0.8635379743372679, 0.8634565510224559]"
full,40000,200,14,0.280548071861267,"[6163.904449433384, 6159.075239921206, 6154.846927805204, 5787.418277875299, 0.6139549550100586, 0.613470308015593, 0.6123848572475137, 0.6120413093984185, 0.6111057318041931, 0.6109773834843286, 0.6105722677465886, 0.6093775118452385, 0.6089777271417675, 0.6087604609850985]"
randomized,60000,300,8,0.2847911357879639,"[7565.795770325879, 7557.447410026405, 7539.650496459408, 7529.22299684028, 7525.168692351189, 7053.443313910367, 0.7347706555733792, 0.7332492316229958]"
full,70000,900,18,3.5552380323410038,"[8498.173101559654, 8490.053722264816, 8481.665360119621, 8477.90894221317, 8475.178195100698, 8464.88087887638, 8456.83001731344, 8448.089834397879, 8444.470620230135, 8437.369127758224, 8434.289222622094, 8433.157331088736, 8428.074428668213, 8425.247793552262, 8422.285253529195, 8418.049026467253, 8413.271103752573, 7618.077424993089]"
full,100000,200,6,1.0134186029434205,"[9520.870530371209, 9514.966097632701, 9501.635377462413, 9116.746358934239, 0.9498185087084153, 0.9485888489083021]"
full,90000,600,12,2.8017162799835207,"[9349.303436613485, 9338.57785169099, 9330.923911426242, 9324.13417963567, 9323.286685089324, 9318.053017553655, 9314.344031275972, 9311.566385121141, 9309.499837996842, 9300.167488379459, 9297.796819747098, 8621.440893871913]"
full,10000,1000,20,0.6941979885101318,"[3791.571486006295, 3782.313161632109, 3777.386631330084, 3770.2987988507703, 3765.279990495102, 3759.379750384144, 3752.8938867305806, 3749.0412325770317, 3747.235481560224, 3741.366336189854, 3737.6107121302102, 3726.9422982665033, 3726.3384970487905, 3721.4007805479223, 3720.680835142679, 3717.2072253874953, 3714.793429240643, 3709.6625725895224, 3702.7862596176897, 2877.6834511662883]"
randomized,70000,400,4,0.3999326944351196,"[8200.455652131564, 8192.548416846486, 8191.82429945694, 8176.064146692072]"
full,10000,300,2,0.0999889373779296,"[3372.939801914308, 3361.4488381915617]"
full,40000,900,12,1.969010877609253,"[6625.617848465548, 6623.889505259173, 6614.131145610018, 6611.177411886743, 6605.051718871042, 6599.498592538514, 6592.7218784610195, 6589.184770148341, 6587.696389136409, 6581.502342812346, 6577.5748500963955, 6574.326614090636]"
full,100000,900,1,5.332500267028808,[9995.306715981125]
randomized,40000,500,2,0.2809535503387451,"[6411.96829798634, 6399.8597865528345]"
randomized,70000,500,12,0.5603753328323364,"[8275.775839086493, 8263.180754907744, 8251.400921319871, 8245.54084256334, 8241.036042125814, 8236.35553497526, 8228.501207620313, 8225.767712108378, 8218.27640866004, 7636.009640037131, 0.7990263970202853, 0.7980216520757041]"
randomized,90000,300,6,0.3976670026779175,"[9154.27787848563, 9142.055994080452, 9132.506441699294, 9128.771421346968, 9119.672138582899, 8645.157251342303]"
full,30000,100,20,0.0713042974472046,"[5272.332492355383, 5019.635962507878, 0.5264496582982633, 0.5255044742324884, 0.5245677586573131, 0.5238907001607062, 0.5223207111139974, 0.5214507007724715, 0.5206034530173695, 0.5202816507141784, 0.5186840076161738, 0.5185182537095125, 0.5183378108179625, 0.5179211512723436, 0.5176664330877472, 0.5168369082677706, 0.5162507258451676, 0.5160012036055787, 0.5157862598934531, 0.5152669614111508]"
randomized,80000,700,16,0.9104977607727052,"[8929.394155534494, 8914.937893667393, 8900.5925178484, 8898.425644023326, 8894.712571312253, 8887.38805113049, 8882.849342574633, 8879.95034357832, 8876.196010679569, 8863.382855901898, 8859.947877805229, 8851.71028717245, 8847.744053617842, 8174.287425945161, 0.8586535318102261, 0.8577245782022275]"
randomized,50000,1000,20,0.7753060817718506,"[7369.311178743676, 7347.510291245417, 7345.360604151308, 7342.854177021498, 7336.617665627901, 7334.13569650049, 7323.70989247819, 7317.998086611716, 7310.599986767161, 7305.255851763916, 7302.284995824451, 7298.485509091991, 7297.89062682855, 7293.5322699893495, 7292.199311879483, 7283.710003610029, 7280.43345931852, 7278.327664825785, 7274.9729738812875, 6453.291139680926]"
randomized,80000,900,12,1.096421718597412,"[9021.49040147541, 9015.755807407844, 9011.787673462373, 9009.693234627704, 9000.892362825223, 8989.9745012938, 8983.503743767384, 8977.637947161547, 8973.493701220887, 8970.770886142825, 8966.125372238506, 8961.487488722258]"
randomized,80000,300,20,0.4539947271347045,"[8661.95239444157, 8646.682866489069, 8641.094407741786, 8628.396916693102, 8624.593270705116, 8147.841025662813, 0.8463931145677094, 0.8445188714648463, 0.8422445816637789, 0.8407407458774501, 0.8398734182322656, 0.8392860167907642, 0.838055896526202, 0.8375265410832966, 0.8362829508908947, 0.8357830500297562, 0.8346998145196891, 0.8343221029959251, 0.8327723244858877, 0.83186748880446]"
full,20000,1000,18,1.2248039484024047,"[4982.466033149151, 4975.630697495657, 4972.591435576576, 4968.76358166669, 4965.0018924060205, 4960.285225204009, 4952.055714981013, 4946.988213717085, 4941.649435652636, 4936.110519063783, 4933.734014200358, 4922.024331934952, 4920.2415368824695, 4917.472982898756, 4912.190405072643, 4907.868605444584, 4906.817829494158, 4904.2471087350605]"
full,40000,400,12,0.6173006534576416,"[6338.1957551427695, 6332.098212858193, 6326.645100166395, 6313.555817819613, 6310.400949365761, 6306.571410438757, 6294.665654718042, 5784.301104082927, 0.6292050484300438, 0.6285481108595101, 0.6283248345431218, 0.6276824295870109]"
full,100000,800,10,5.032622265815735,"[9944.551339060086, 9930.93245982956, 9920.7672631766, 9916.659054498286, 9903.830956132117, 9901.465112756205, 9894.425092699743, 9889.2212738524, 9884.81601959587, 9883.226646844287]"
full,90000,400,18,1.7347359895706176,"[9229.563227149063, 9224.186191252913, 9214.30716805974, 9200.697369125846, 9195.627862739615, 9188.976372487772, 9187.012217502528, 8660.403712612997, 0.9177975986404053, 0.9173100172890508, 0.9167867631781405, 0.916332980198408, 0.9157207674274095, 0.9155165888142207, 0.9151877005886949, 0.914846928630183, 0.9144552239937069, 0.9138976589613145]"
randomized,40000,800,18,0.5061897754669189,"[6575.154756195013, 6563.3500258550175, 6559.761904905751, 6549.124287969947, 6548.22457838824, 6545.789333878236, 6534.938236797575, 6529.95853750452, 6527.153178564509, 6521.687382591689, 6517.18890753145, 6516.305355880062, 6513.395953558096, 6509.912762477393, 6502.892203065222, 5771.013119273135, 0.6327641022368862, 0.6312567061499337]"
randomized,90000,300,2,0.3632267475128173,"[9154.277878485631, 9142.055994080456]"
randomized,50000,100,20,0.1920600175857544,"[6717.9133078922205, 6473.508019446566, 0.6653537859894932, 0.662597461049296, 0.6620140137556046, 0.6605216063117787, 0.6596606055647829, 0.6589347021646225, 0.6564800207671821, 0.6557007585557936, 0.6550650291959175, 0.654341365051975, 0.6539393098666533, 0.6528407134718205, 0.6509243988470563, 0.6502074549082909, 0.6496590526088378, 0.6492327721375984, 0.6479349551933945, 0.6466240491103143]"
full,40000,1000,4,2.331273674964905,"[6688.669937843155, 6674.456567001412, 6670.652798920078, 6662.381335086662]"
full,100000,1000,4,6.3400780200958256,"[10027.25843468594, 10022.327658611195, 10019.02772889038, 10010.925876711244]"
randomized,40000,700,12,0.4270771980285645,"[6538.807409191293, 6514.463997932102, 6505.422975195048, 6499.243132721081, 6492.797203155539, 6489.188918050969, 6485.547103915447, 6480.053794978077, 6475.389894973882, 6471.056371900248, 6467.150584218922, 6462.294046649565]"
randomized,100000,500,14,0.8361252069473266,"[9761.627049663288, 9755.274563448369, 9749.08579673815, 9740.190088780973, 9732.047615670856, 9730.064166268843, 9727.316629601539, 9721.981474215458, 9717.802884166964, 9135.75220101712, 0.9469032969078184, 0.9460493662773233, 0.9428259187121693, 0.9417289156709484]"
randomized,20000,600,8,0.1996139049530029,"[4778.950095966507, 4772.005707200446, 4760.386125439131, 4758.894807350711, 4753.853988159431, 4743.189529476689, 4742.162648811514, 4734.095894417024]"
full,70000,1000,6,4.203111934661865,"[8536.072349595719, 8529.23198990509, 8527.208229328422, 8523.488221931977, 8511.557755320524, 8507.044591883357]"
full,80000,600,2,2.4118373870849608,"[8850.79301343338, 8847.58235148356]"
randomized,60000,400,12,0.3844335079193115,"[7635.555945306963, 7626.17122037703, 7621.333301922026, 7610.324977908193, 7603.999028571219, 7601.837300652198, 7592.252246591803, 7065.0860590776465, 0.7409298477267076, 0.7384139450338089, 0.7382463956432015, 0.7355226743200811]"
full,70000,600,2,2.07062246799469,"[8330.444667979971, 8328.218174116986]"
full,40000,700,18,1.3625953197479248,"[6538.807409191292, 6514.463997932105, 6505.422975195046, 6499.243132721076, 6492.797203155532, 6489.188918050972, 6485.547103915445, 6480.053794978073, 6475.389894973886, 6471.056371900249, 6467.150584218924, 6462.294046649569, 6461.41777219209, 5770.936395700477, 0.6457664192236008, 0.6453575373627768, 0.6443592582287394, 0.6441703115971471]"
full,70000,1000,8,4.147946786880493,"[8536.072349595719, 8529.23198990509, 8527.208229328422, 8523.488221931977, 8511.557755320524, 8507.044591883357, 8501.662275028459, 8494.661652397032]"
full,100000,400,10,2.056065368652344,"[9698.84442419006, 9692.28755132852, 9682.997047209408, 9675.955154755547, 9667.079345121068, 9666.052290808833, 9656.612295894252, 9120.512794209433, 0.9651719639500652, 0.963949017845677]"
randomized,20000,500,20,0.1845446348190307,"[4716.9990642964085, 4708.638486998771, 4698.77119205411, 4696.939928542361, 4684.75560014622, 4677.6381578425135, 4671.750009569895, 4669.208708517935, 4665.9510798569645, 4082.9817447332407, 0.4559253861158683, 0.45422835642345327, 0.454033729625599, 0.4537964522802727, 0.4527928595744162, 0.45187771354043904, 0.4508576363840259, 0.44968626616452995, 0.4492557517428226, 0.4467381661271491]"
randomized,50000,800,6,0.5542658805847168,"[7262.907200866189, 7249.008113685038, 7236.8407154279375, 7235.245987943119, 7233.9776656844115, 7224.430002211234]"
