solver,r,c,comp,time,sing_values
randomized,80000,300,4,0.9585258960723876,"[84.56708034244474, 84.46358851460411, 84.22217065056994, 84.18041644044284]"
randomized,90000,600,6,0.9291479587554932,"[90.79126355858055, 90.64797232713057, 90.56542693626929, 90.4508446079805, 90.29210825736274, 90.15292361077758]"
randomized,100000,600,10,1.153550148010254,"[95.71520755667753, 95.55628481770844, 95.2769040293208, 95.18802903452918, 95.02880263834518, 94.9375779181078, 94.78205296474158, 94.7472707122052, 94.70615577421528, 94.53803757306146]"
full,80000,1000,18,5.025262594223023,"[90.75144711360626, 90.54139952081081, 90.46637104527359, 90.45106604523478, 90.41732464487721, 90.31052823377917, 90.29739132672354, 90.24340232201439, 90.21035429975899, 90.16522803360908, 90.15293943588905, 90.11656040438118, 90.03565265044978, 90.01396286224816, 89.97357663740806, 89.93919502505446, 89.92695593041887, 89.88933719385378]"
full,70000,900,4,4.622755527496338,"[84.98200751311535, 84.90073127053284, 84.81745089690087, 84.78160442564224]"
randomized,10000,1000,14,0.811863899230957,"[37.08131554561282, 36.801438454372985, 36.763750000595365, 36.71975414571816, 36.65996131930031, 36.63786124982308, 36.49775792875032, 36.47269957013973, 36.460469715870616, 36.39322189444954, 36.32812727017032, 36.160015768022625, 36.06190249099649, 35.98277919718386]"
randomized,30000,300,10,0.6762936115264893,"[53.669453268400886, 53.33699387178944, 53.277573519098375, 53.21946367700562, 53.207438132916614, 53.07146468383366, 53.01574637652225, 52.88492175972384, 52.79526595792485, 52.659040787117185]"
full,60000,300,16,1.5610802173614502,"[75.6593041745387, 75.59771935023986, 75.39890119630586, 75.3004295619863, 75.26007843265445, 75.20355199326512, 75.15211483061428, 75.10227336972565, 75.05603991860548, 75.03804096433214, 74.92996607576303, 74.90504999780524, 74.84427045506025, 74.80938070348653, 74.73391045172183, 74.69777991048524]"
full,10000,200,12,0.1018016338348388,"[32.88936862189092, 32.73436577291401, 32.68716116777039, 32.54799229489239, 32.52571907224826, 32.45105354939033, 32.40054098944451, 32.274366146623386, 32.218545370116935, 32.127663537147114, 32.12047570159756, 32.02467802536292]"
randomized,90000,700,12,1.351038694381714,"[91.7465113202414, 91.44456544175219, 91.38451378062116, 91.17889529195064, 91.000813495351, 90.94068663272417, 90.86971170299321, 90.78273499436808, 90.71093456920843, 90.5843405920665, 90.51918915658864, 90.45145048857351]"
randomized,50000,300,1,0.3782315254211426,[67.80833485064736]
full,20000,300,18,0.8730549812316895,"[45.73789474016504, 45.57106365531848, 45.52483034540761, 45.36707032653421, 45.27814170937349, 45.19803670974305, 45.16398819801952, 45.15512635104896, 45.12234092296881, 45.051268190897346, 45.015483770782915, 44.95791124800379, 44.94170544059697, 44.92111717569038, 44.885616812475305, 44.85345736518166, 44.814480630952005, 44.73702310163419]"
randomized,50000,1000,12,1.3678910732269287,"[71.58146724498242, 71.39995311857938, 71.22181037711032, 71.07969760211242, 70.92461541358351, 70.82702742350085, 70.81222645372267, 70.7085014565313, 70.53493131765839, 70.53197612373992, 70.37875977050344, 70.34161217174268]"
full,50000,200,1,0.5079290866851807,[68.41999140707773]
full,20000,100,16,0.1059145927429199,"[43.70473805661697, 43.43081226785509, 43.41625776092312, 43.26741135671788, 43.195685387919085, 43.15877370436533, 42.95167289195971, 42.86763592600195, 42.83368903524363, 42.78202847107131, 42.75593257659834, 42.65400909829861, 42.64527270050157, 42.56620622881451, 42.5343029686141, 42.46683015910348]"
full,90000,100,8,0.6068236827850342,"[89.34911178865184, 89.27876076324532, 89.02741319912047, 88.99358507141588, 88.89688289530066, 88.84772619459272, 88.80514823523485, 88.7522749947685]"
randomized,60000,800,8,0.9316542148590088,"[76.4484783785836, 76.3538639899691, 76.12186967514769, 76.08110552429923, 75.85395159174399, 75.76114767279196, 75.68796618778873, 75.60470597071927]"
randomized,50000,100,12,0.5996770858764648,"[66.59487362395409, 66.30314220213333, 66.08277855701928, 65.99933362936103, 65.8389494567869, 65.73788734544222, 65.60709937818466, 65.5207258340057, 65.41031351187601, 65.37466249573774, 65.27275802651893, 65.2210800740218]"
full,80000,700,16,3.280156135559082,"[89.2940451228309, 89.15517573037911, 89.0063348602658, 88.98430767038434, 88.94717313839018, 88.8751783891463, 88.83013657034869, 88.80090373451937, 88.76291376086338, 88.63658222351687, 88.59963131395523, 88.51710388687248, 88.48120105069233, 88.42694498521665, 88.40297690921133, 88.38761632000386]"
randomized,30000,200,1,0.335390567779541,[52.68666506029021]
randomized,80000,200,10,0.6910622119903564,"[83.97569400006013, 83.91493835401637, 83.75528235986468, 83.65577276807001, 83.58343453851437, 83.39516742389478, 83.24056381177195, 83.1805179700515, 83.0192431271566, 82.9273160362864]"
full,10000,900,4,0.6190989017486572,"[37.49438526498526, 37.34629817470082, 37.28727491003716, 37.2492025712626]"
full,20000,1000,16,1.2946460247039795,"[49.8254395020497, 49.75634258211722, 49.72834609524285, 49.68820437072712, 49.653617487409434, 49.602885049415875, 49.520665536338505, 49.473739176240706, 49.41874932270632, 49.36247933583007, 49.33736224588079, 49.220832857589336, 49.20338783660485, 49.17642447893824, 49.1244765797405, 49.080018403155805]"
randomized,30000,300,12,0.7002964019775391,"[53.6562736585146, 53.60148349035065, 53.46790421735047, 53.33146463635359, 53.21053682765951, 53.12768561971943, 52.94682194771082, 52.89180775466189, 52.856255397640666, 52.77178538079194, 52.5892999641675, 52.55892144374733]"
randomized,10000,300,10,0.3370265960693359,"[33.110859181055346, 32.929789263594124, 32.78276731452037, 32.68264333019615, 32.585017762742176, 32.540518709634014, 32.50456882100068, 32.329439729653174, 32.27846891900361, 32.21920011225656]"
full,80000,1000,2,5.130357503890991,"[90.75144711360626, 90.54139952081081]"
full,30000,500,12,0.5930206775665283,"[56.36114502112999, 56.32547053173515, 56.16150102772511, 56.069969677457784, 55.994608859398525, 55.92101899107732, 55.89432899442256, 55.891359002371985, 55.83550831818788, 55.782741467298685, 55.74762428770562, 55.719936119185164]"
full,90000,400,16,1.882227897644043,"[92.29584318005472, 92.24292635001032, 92.15058757686441, 92.00759677078273, 91.95862678301089, 91.89572665736199, 91.8702830749709, 91.78861048787556, 91.74048575269936, 91.6872137398557, 91.63337644641678, 91.57424538069681, 91.5524972006223, 91.52686712998778, 91.4848001034763, 91.46169776291293]"
full,100000,100,18,0.6733808517456055,"[94.05853937483096, 93.9165529644077, 93.77228054992355, 93.7169332612309, 93.62234730072016, 93.54573441663388, 93.47784027043004, 93.3730191355082, 93.33796402154222, 93.2855817813184, 93.23505205632343, 93.14683875334245, 93.12763176008683, 93.0928184723103, 93.00687649213933, 92.92754456712487, 92.89301180538182, 92.85784518419591]"
full,100000,200,8,1.330166578292847,"[95.21442986928137, 95.15123990655215, 95.01826998508331, 94.98336625191459, 94.86286711944715, 94.85415920486467, 94.76953294304826, 94.66084092024232]"
randomized,60000,900,16,1.5972900390625,"[77.0222398215823, 76.90173036276849, 76.89614532714913, 76.78236481441323, 76.62988297635323, 76.5638522999134, 76.51196424031261, 76.36983870228626, 76.33307655307081, 76.18981656844305, 76.08499435405678, 76.03484505086602, 75.97214757430251, 75.83645580573807, 75.7118465467163, 75.66758988163535]"
full,90000,800,18,4.451672792434692,"[94.71831839368274, 94.60061724481376, 94.55415120528107, 94.46051612325546, 94.44018531131547, 94.3682239229751, 94.27474483292681, 94.2256182476711, 94.19186237248213, 94.13272241649423, 94.0692646588251, 94.01937378233248, 94.01228681643913, 94.0013762561049, 93.94172441139851, 93.92874095990932, 93.9089953760264, 93.83966066758323]"
randomized,40000,100,20,0.8090915679931641,"[59.80717729845989, 59.716586691851994, 59.580135216868634, 59.442062149378536, 59.346486408442885, 59.15704770206356, 58.987868697829974, 58.972821759407374, 58.85017892225023, 58.77041755821038, 58.708339941811985, 58.64957500697167, 58.59150029754221, 58.560716925923415, 58.489008070739345, 58.4002254621787, 58.22971597449989, 58.16261411795972, 57.98618159437159, 57.89537933047812]"
randomized,40000,700,8,0.7969188690185547,"[63.46657458778358, 63.26116331681838, 63.18166426943202, 62.96089221970245, 62.80822690127529, 62.72068949675658, 62.68194196961688, 62.54087858301447]"
full,100000,200,4,1.3303101062774658,"[95.21442986928137, 95.15123990655215, 95.01826998508331, 94.98336625191459]"
full,60000,500,8,1.5703978538513184,"[77.06052488410535, 76.99020325444823, 76.88746174450336, 76.76830018490301, 76.69657628060295, 76.67793674859843, 76.64485733039241, 76.56291493806812]"
randomized,40000,100,8,0.5890014171600342,"[59.73396432885355, 59.54340734659108, 59.38011355049897, 59.29371367752201, 59.05849008092245, 58.96350509663494, 58.914746684071694, 58.86478904036325]"
randomized,10000,300,6,0.348128080368042,"[33.079355585779886, 32.81634947470074, 32.70418919288186, 32.55479033235418, 32.49032162463477, 32.406947012909384]"
randomized,30000,100,6,0.3163099288940429,"[51.92842811304274, 51.80324385590937, 51.753067709168974, 51.56192238009338, 51.29518009268509, 51.228159994091875]"
randomized,30000,200,6,0.3550875186920166,"[52.73213627921245, 52.593024562344056, 52.49535487571256, 52.474696463425445, 52.27904653749712, 52.20581233178047]"
full,30000,700,4,1.038351058959961,"[57.544783690916624, 57.487511804998746, 57.41656104672261, 57.32286119938212]"
full,50000,200,18,0.5340075492858887,"[68.41999140707773, 68.37413539932814, 68.3416839724529, 68.25111432797873, 68.18526107863465, 68.12401606033565, 68.00504032035465, 67.97559950485268, 67.88611074153052, 67.84890379849743, 67.8152743144909, 67.74337019262646, 67.70637933072311, 67.65974036228691, 67.60012846503477, 67.54333016493347, 67.46777872247567, 67.45601827128023]"
full,70000,600,8,2.254849433898926,"[83.307098215465, 83.28223465208121, 83.16222925463646, 83.09294090784992, 83.08116090647975, 82.94706255450126, 82.91104347139633, 82.8938271373233]"
randomized,20000,400,14,0.6829078197479248,"[45.54268324622642, 45.53144758841752, 45.34474603633623, 45.19342620686368, 45.134391634462176, 45.071622596562854, 44.85882907997529, 44.790244708658584, 44.625953001970984, 44.592072695206404, 44.54262087705741, 44.44345172675435, 44.3293731288567, 44.22066786961563]"
randomized,80000,500,12,1.104694366455078,"[85.79632808050438, 85.64047043977703, 85.4195405204738, 85.30198447069148, 85.21776956748538, 85.17534296686783, 85.08550120869317, 85.03669104035943, 84.9215638532228, 84.79554401248613, 84.77474109825664, 84.61754621190933]"
randomized,20000,200,4,0.2509558200836181,"[43.71238700741063, 43.490353019491344, 43.448737485296526, 43.295302711174045]"
randomized,10000,1000,4,0.2847476005554199,"[36.96829589702786, 36.78979441971858, 36.71654988913482, 36.61677325964368]"
randomized,80000,1000,18,1.7764239311218262,"[88.16774301213896, 88.04466202191094, 87.93543800006728, 87.82336965249276, 87.62838805633477, 87.54343138031152, 87.48686034465258, 87.45234678027438, 87.35291902387875, 87.28159284177364, 87.160976034134, 87.1463853703763, 87.11611786276126, 86.98832958755631, 86.9011927825585, 86.83722161494458, 86.72291852451032, 86.63042388635932]"
randomized,30000,400,4,0.3620641231536865,"[54.193969999673804, 53.92597194442563, 53.905753855864404, 53.75248261624098]"
full,100000,400,8,2.9951295852661133,"[96.98848418348096, 96.92889908106923, 96.83211401491334, 96.76323600372451, 96.67195467590614, 96.66203246039368, 96.57376462945082, 96.5242595330589]"
randomized,80000,800,12,1.6931614875793457,"[87.24049823070987, 87.09913660357789, 87.02860135427996, 86.78890317168143, 86.76695060541819, 86.67128513618127, 86.419688842333, 86.38357798559632, 86.30374947352936, 86.14703850251345, 86.09925656565835, 85.94175813197803]"
full,60000,300,1,0.8256101608276367,[75.6593041745387]
randomized,60000,700,16,1.4598917961120603,"[76.33705608142273, 76.19474426522534, 75.95642956355569, 75.76208791006995, 75.63352076777915, 75.59740755285866, 75.49177618728008, 75.39204867499107, 75.31896834613595, 75.15361909445213, 75.11787863259251, 75.09459649337914, 74.99497392275069, 74.8675484069158, 74.75879992575959, 74.68642189689143]"
randomized,50000,400,6,0.5096359252929688,"[68.4419641116764, 68.30855724553435, 68.15177695754288, 68.02473567734441, 67.90924625189291, 67.87233506754816]"
full,60000,1000,18,4.061642408370972,"[79.75422597458858, 79.66496940652873, 79.59815684801274, 79.54836792870249, 79.43271191222017, 79.37396567985897, 79.36508536887322, 79.32030315541067, 79.28994904652063, 79.24036955417587, 79.19345587554568, 79.14641924336067, 79.11137950525068, 79.10859163986355, 79.00608108539721, 78.99341649284956, 78.9841315886185, 78.9338923933633]"
full,10000,100,6,0.0820834636688232,"[31.60805481024467, 31.565931380348566, 31.40492202432305, 31.257064635734856, 31.099435053805998, 31.040748066479765]"
full,40000,900,20,2.044684410095215,"[66.25619501266655, 66.23892885028077, 66.14329276845562, 66.1119693019044, 66.05205919532047, 65.99813916712925, 65.92818975922478, 65.8938672154336, 65.88211259972586, 65.81853165062401, 65.77671664449818, 65.74365709916337, 65.64275353670475, 65.64079051679484, 65.60830569123567, 65.55376616279791, 65.54071196961966, 65.48798535876364, 65.46986203606244, 65.44266442977683]"
full,70000,1000,18,4.216410160064697,"[85.36144131660197, 85.29275483481419, 85.27267128294129, 85.23636793148752, 85.11691639716378, 85.07361737457987, 85.01665737545507, 84.94746297004168, 84.94347290664118, 84.89566325769441, 84.83638874129976, 84.81490938566476, 84.79412994645521, 84.74966587943052, 84.70663782482777, 84.69769848421522, 84.64284917939968, 84.6259436181336]"
full,50000,600,20,1.471052169799805,"[71.52439438268104, 71.41795262029349, 71.35777039720156, 71.28351094852056, 71.2296488398956, 71.15635904721253, 71.13518898669055, 71.09988645532405, 71.06181445247827, 70.94218722537394, 70.88876846277219, 70.84654167320186, 70.82439106305306, 70.76853330048804, 70.74590316737037, 70.70551200436353, 70.6203969894577, 70.58999759531224, 70.56960204543864, 70.50694952367115]"
randomized,10000,500,8,0.5422389507293701,"[34.61951472751043, 34.45771007973892, 34.33019306750557, 34.199060779071914, 34.04174459110141, 34.00157557566304, 33.970174693200434, 33.866732683434165]"
full,30000,400,2,0.5090386867523193,"[55.626267475943685, 55.57537270864572]"
full,30000,600,10,0.835930585861206,"[56.950681369111564, 56.79175471984284, 56.76133082443633, 56.73236974368895, 56.658296248862875, 56.57813845918443, 56.55948124349939, 56.45932818394575, 56.425134527702, 56.3860904920764]"
randomized,90000,1000,4,1.6654982566833496,"[92.60097387155761, 92.43238159063662, 92.19297532319281, 92.16437581590245]"
randomized,90000,900,2,1.3235297203063965,"[92.10313381344271, 91.85932976087746]"
randomized,10000,800,6,0.4862294197082519,"[36.079231370917256, 35.89953756334525, 35.8057554917711, 35.66759077768956, 35.53262909125018, 35.46062918025939]"
full,20000,400,2,0.3688721656799316,"[46.472583479715986, 46.32348726771272]"
full,40000,200,4,0.331404447555542,"[61.63913400095617, 61.59573948213089, 61.552126702568536, 61.39884369326234]"
full,70000,300,10,2.3828110694885254,"[81.36124232051198, 81.24510782433428, 81.08094870547714, 81.01188995511413, 80.94699414108541, 80.90678309481149, 80.88016557539498, 80.7870843115481, 80.75529805274665, 80.74158213402396]"
full,30000,900,16,1.496654748916626,"[58.55942649539469, 58.48507276104098, 58.40499686977695, 58.347898111158564, 58.318126198329196, 58.21645983438527, 58.170486949139566, 58.142381922276726, 58.11930912455934, 58.104242929247135, 58.02913711991669, 57.97725962708043, 57.962494738656424, 57.90882180351971, 57.8612763904708, 57.808590543413864]"
full,40000,500,20,1.4389269351959229,"[64.12083204725775, 63.998609595395564, 63.913439859509296, 63.88352565467289, 63.782892929099226, 63.705117019671846, 63.61771538898259, 63.57058727126074, 63.53923578084843, 63.524393880675376, 63.46032122660024, 63.410788780150185, 63.35141264856283, 63.32648503185678, 63.2956416554883, 63.262519759193076, 63.23610998777457, 63.202644345873516, 63.17520504302014, 63.12321619304482]"
